id,categoria,edad,genero,estado_civil,ingreso_reportado,maximo_dias_mora,saldo_total,saldo_productos_activos,saldo_productos_pasivos,cantidad_productos_activos,cantidad_productos_pasivos,saldo_en_competencia,monto_credito,plazo_credito,calificacion_crediticia,garantia_credito,tasa_interes
548818,premier,41.0,femenino,casado,112371.0,12.0,1086024.0,1084393.0,1631.0,3.0,0.0,8471.26,1545000.0,126.0,3.0,hipotecaria,7.56
563008,optima,44.0,femenino,soltero,67446.0,101.0,289586.0,257045.0,32541.0,3.0,4.0,160135.72,1369000.0,192.0,3.0,hipotecaria,7.33
859191,premier,41.0,masculino,soltero,100694.0,30.0,210111.0,63280.0,146831.0,3.0,1.0,261089.74,2157000.0,69.0,3.0,fiduciaria,11.12
569208,premier,38.0,masculino,divorciado,96902.0,71.0,289148.0,63922.0,225226.0,4.0,4.0,,63000.0,11.0,8.0,autoliquidable,7.31
860541,optima,51.0,masculino,soltero,47657.0,8.0,76624.0,64046.0,12578.0,2.0,1.0,144878.27,408000.0,61.0,3.0,fiduciaria,12.3
942759,optima,66.0,masculino,viudo,110480.0,5.0,86602.0,48006.0,38596.0,4.0,2.0,1071265.09,239000.0,55.0,4.0,fiduciaria,14.52
231276,premier,40.0,masculino,viudo,86098.0,77.0,977899.0,838649.0,139250.0,2.0,2.0,376211.95,1212000.0,222.0,4.0,hipotecaria,6.69
498597,premier,59.0,femenino,casado,70456.0,7.0,1488830.0,1426967.0,61863.0,7.0,2.0,612090.58,127000.0,195.0,2.0,hipotecaria,6.33
320497,premier,46.0,masculino,casado,99031.0,52.0,510868.0,502731.0,8137.0,6.0,2.0,35315.15,101000.0,182.0,3.0,hipotecaria,7.65
105074,optima,39.0,femenino,casado,,13.0,179587.0,164809.0,14778.0,3.0,0.0,,99000.0,55.0,4.0,fiduciaria,19.43
540027,optima,46.0,femenino,casado,201435.0,56.0,843398.0,826888.0,16510.0,4.0,2.0,,616000.0,66.0,6.0,fiduciaria,13.55
988450,optima,41.0,masculino,soltero,32558.0,11.0,228576.0,207892.0,20684.0,1.0,1.0,552758.82,198000.0,61.0,4.0,fiduciaria,17.31
737312,premier,53.0,femenino,soltero,84240.0,12.0,261486.0,35621.0,225865.0,3.0,5.0,,51000.0,2.0,5.0,autoliquidable,7.47
241224,premier,52.0,femenino,casado,116134.0,5.0,1881327.0,1082699.0,798628.0,1.0,1.0,2221232.5,795000.0,169.0,2.0,fiduciaria_bienes_inmuebles,7.41
235409,optima,33.0,femenino,casado,154483.0,90.0,729479.0,718074.0,11405.0,2.0,0.0,48513.29,532000.0,146.0,3.0,hipotecaria,6.78
701359,premier,37.0,masculino,casado,84598.0,2.0,255998.0,140690.0,115308.0,1.0,2.0,1826280.56,360000.0,66.0,3.0,fiduciaria,12.01
912279,optima,48.0,femenino,casado,106071.0,30.0,1316408.0,1293550.0,22858.0,3.0,1.0,652063.97,959000.0,225.0,3.0,hipotecaria,7.23
273075,optima,43.0,masculino,casado,,72.0,25682.0,14119.0,11563.0,5.0,4.0,2078869.78,38000.0,56.0,5.0,fiduciaria,22.66
360652,privada,57.0,masculino,casado,283618.0,15.0,3723300.0,3196990.0,526310.0,2.0,6.0,673695.84,92000.0,15.0,2.0,autoliquidable,6.46
890166,premier,54.0,femenino,soltero,110193.0,99.0,507175.0,445692.0,61483.0,1.0,2.0,324279.27,1578000.0,228.0,3.0,hipotecaria,7.31
324527,optima,45.0,femenino,casado,69563.0,54.0,459070.0,415846.0,43224.0,7.0,1.0,191484.4,149000.0,43.0,6.0,fiduciaria,15.28
311783,premier,59.0,masculino,casado,86101.0,70.0,491731.0,54080.0,437651.0,1.0,3.0,107389.25,23000.0,62.0,4.0,prendas,8.35
602907,optima,50.0,femenino,casado,,19.0,569343.0,539819.0,29524.0,2.0,0.0,805120.27,53000.0,58.0,4.0,fiduciaria_prendas,8.4
119156,optima,37.0,femenino,soltero,92566.0,6.0,56821.0,42354.0,14467.0,3.0,1.0,650177.36,85000.0,31.0,3.0,fiduciaria,21.37
337897,optima,41.0,femenino,casado,76986.0,26.0,359218.0,346304.0,12914.0,2.0,2.0,186311.03,99000.0,43.0,4.0,fiduciaria,17.21
211174,optima,44.0,masculino,divorciado,65101.0,13.0,237521.0,217147.0,20374.0,2.0,0.0,87154.72,375000.0,71.0,3.0,fiduciaria,12.74
295318,optima,53.0,femenino,casado,,27.0,236217.0,232743.0,3474.0,3.0,0.0,161383.96,154000.0,55.0,4.0,fiduciaria,16.44
234683,optima,51.0,femenino,soltero,25041.0,51.0,639645.0,630082.0,9563.0,1.0,2.0,209325.44,217000.0,57.0,5.0,fiduciaria,13.78
380932,optima,43.0,femenino,casado,,173.0,201241.0,194560.0,6681.0,3.0,2.0,111490.49,512000.0,137.0,3.0,hipotecaria,7.95
120206,optima,52.0,femenino,divorciado,35695.0,8.0,609936.0,555401.0,54535.0,2.0,2.0,374021.96,99000.0,56.0,4.0,fiduciaria,15.66
131900,premier,52.0,masculino,casado,,16.0,376033.0,293322.0,82711.0,2.0,2.0,476834.98,1019000.0,60.0,4.0,fiduciaria,12.26
273682,optima,50.0,masculino,casado,66697.0,21.0,1402730.0,1368620.0,34110.0,2.0,0.10075112887276272,101572.53,976000.0,118.0,2.0,hipotecaria,7.37
552263,optima,35.0,femenino,divorciado,92161.0,2.0,158452.0,115365.0,43087.0,1.0,0.0,499256.16,29000.0,70.0,4.0,fiduciaria,11.78
765024,optima,31.0,femenino,casado,58496.0,109.0,785942.0,782996.0,2946.0,3.0,1.0,91390.37,414000.0,268.0,3.0,hipotecaria,6.81
294823,premier,49.0,femenino,casado,92781.0,7.0,559308.0,284938.0,274370.0,3.0,1.0,,1000.0,59.0,3.0,fiduciaria,16.31
553084,premier,44.0,femenino,casado,107812.0,44.0,207980.0,82139.0,125841.0,3.0,1.0,1447258.91,306000.0,197.0,4.0,hipotecaria,8.43
383114,optima,33.0,femenino,casado,83280.0,60.0,238432.0,220974.0,17458.0,2.0,1.0,255602.31,121000.0,65.0,3.0,fiduciaria,17.21
739506,optima,56.0,masculino,casado,28531.0,7.0,236670.0,194349.0,42321.0,4.0,1.0,66155.7,280000.0,64.0,4.0,fiduciaria,20.16
675133,premier,65.0,femenino,casado,79937.0,26.0,1218164.0,661987.0,556177.0,6.0,3.0,63520.94,45000.0,187.0,3.0,autoliquidable,8.51
159294,premier,76.0,masculino,casado,108456.0,3.0,1108643.0,850669.0,257974.0,2.0,2.0,201703.76,465000.0,234.0,3.0,hipotecaria,11.95
197561,optima,45.0,femenino,casado,54550.0,0.0,1019361.0,998286.0,21075.0,2.0,3.0,67407.67,938000.0,329.0,2.0,hipotecaria,6.18
988772,optima,37.0,masculino,soltero,146406.0,72.0,538506.0,533952.0,4554.0,4.0,2.0,422905.93,1232000.0,54.0,5.0,fiduciaria,12.77
972725,optima,38.0,masculino,divorciado,162959.0,6.0,296743.0,282629.0,14114.0,2.0,1.0,91834.16,30000.0,52.0,4.0,fiduciaria,16.98
188696,optima,36.0,masculino,casado,42691.0,0.0,262319.0,259849.0,2470.0,3.0,2.0,1379589.3,118000.0,48.0,4.0,fiduciaria,16.02
976614,optima,30.0,femenino,casado,93775.0,2.0,719003.0,663106.0,55897.0,1.0,0.0,1529791.35,92000.0,45.0,3.0,fiduciaria_prendas,8.19
235320,optima,56.0,masculino,divorciado,127769.0,12.0,1373564.0,1364759.0,8805.0,1.0,1.0,626074.09,370000.0,148.0,3.0,fiduciaria_bienes_inmuebles,6.83
436935,optima,42.0,femenino,soltero,159469.0,27.0,501166.0,432435.0,68731.0,3.0,2.0,,497000.0,34.0,5.0,fiduciaria,18.62
636300,premier,52.0,femenino,casado,89310.0,3.0,622097.0,227756.0,394341.0,7.0,5.0,303525.63,127000.0,20.0,2.0,autoliquidable,7.84
974608,premier,35.0,masculino,casado,97420.0,9.0,870037.0,603210.0,266827.0,8.0,1.0,139934.64,246000.0,63.0,5.0,fiduciaria,12.88
446264,optima,42.0,masculino,casado,45134.0,32.0,782585.0,691325.0,91260.0,1.0,0.0,52369.17,987000.0,350.0,3.0,fiduciaria_bienes_inmuebles,6.99
539616,premier,43.0,femenino,casado,103175.0,40.0,721066.0,703785.0,17281.0,4.0,4.0,718694.04,184000.0,36.0,5.0,fiduciaria,9.95
959286,optima,36.0,femenino,divorciado,119757.0,13.0,352932.0,301061.0,51871.0,3.0,6.0,550455.7,122000.0,60.0,5.0,fiduciaria,14.75
349248,optima,41.0,femenino,divorciado,73675.0,4.0,558167.0,555724.0,2443.0,2.0,2.0,372040.85,36000.0,46.0,6.0,fiduciaria,14.81
585740,optima,30.0,femenino,casado,154966.0,6.0,119823.0,105669.0,14154.0,1.0,0.0,182454.21,86000.0,63.0,3.0,fiduciaria_prendas,8.93
320539,optima,61.0,masculino,soltero,25240.0,18.0,815893.0,776794.0,39099.0,2.0,2.0,348668.76,109000.0,58.0,5.0,fiduciaria,15.45
832157,premier,56.0,femenino,casado,93208.0,22.0,3086160.0,3052036.0,34124.0,3.0,2.0,869189.37,457000.0,192.0,4.0,hipotecaria,7.01
188854,optima,34.0,masculino,divorciado,60112.0,18.0,50566.0,29235.0,21331.0,5.0,3.0,166548.05,182000.0,48.0,3.0,fiduciaria,19.75
517042,optima,38.0,femenino,divorciado,197752.0,12.0,36579.0,35064.0,1515.0,3.0,1.0,760051.42,186000.0,48.0,3.0,fiduciaria,18.24
413396,premier,55.0,femenino,casado,90091.0,25.0,273678.0,272143.0,1535.0,5.0,1.0,1661375.83,170000.0,48.0,4.0,fiduciaria,16.39
892365,optima,47.0,femenino,soltero,131998.0,10.0,1236570.0,1223111.0,13459.0,3.0,0.0,358012.97,203000.0,57.0,5.0,fiduciaria,15.72
230836,premier,55.0,femenino,casado,88071.0,18.0,547754.0,516815.0,30939.0,4.0,1.0,80182.5,80000.0,43.0,4.0,fiduciaria,14.07
980376,premier,46.0,femenino,casado,137431.0,120.0,876795.0,796334.0,80461.0,4.0,0.0,482044.05,3097000.0,103.0,3.0,hipotecaria,7.52
828734,premier,36.0,masculino,divorciado,91665.0,32.0,474193.0,451362.0,22831.0,5.0,2.0,40550.77,100000.0,57.0,4.0,fiduciaria_prendas,8.19
880856,optima,31.0,masculino,casado,108591.0,12.0,219655.0,174986.0,44669.0,6.0,3.0,,202000.0,61.0,3.0,fiduciaria,21.59
684348,optima,52.0,femenino,casado,68747.0,28.0,578097.0,577243.0,854.0,2.0,1.0,305332.84,494000.0,56.0,5.0,fiduciaria,12.78
705780,optima,55.0,masculino,soltero,135688.0,81.0,38990.0,33017.0,5973.0,4.0,2.0,1195580.47,62000.0,62.0,5.0,fiduciaria,19.58
852357,optima,44.0,femenino,casado,30304.0,161.0,505880.0,487617.0,18263.0,2.0,1.0,5725.94,448000.0,411.0,3.0,hipotecaria,5.97
324475,premier,50.0,femenino,casado,101148.0,0.0,1094954.0,1094940.0,14.0,2.0,7.0,23082.64,1275000.0,355.0,3.0,fiduciaria_bienes_inmuebles,5.46
894270,optima,37.0,femenino,casado,365665.0,29.0,495446.0,480759.0,14687.0,2.0,1.0,496062.34,960000.0,33.0,4.0,fiduciaria,16.08
401774,premier,62.0,masculino,casado,98395.0,7.0,878866.0,512625.0,366241.0,3.0,2.0,18007.64,250000.0,254.0,2.0,hipotecaria,6.75
168857,optima,29.0,masculino,soltero,160380.0,4.0,281356.0,266448.0,14908.0,3.0,0.0,75378.22,169000.0,37.0,6.0,fiduciaria,17.97
439689,privada,56.0,femenino,casado,83756.0,12.0,8610658.0,8290004.0,320654.0,13.0,3.0,272501.02,68000.0,69.0,2.0,autoliquidable,7.72
927012,optima,30.0,femenino,divorciado,92017.0,1.0,220355.0,151149.0,69206.0,2.0,2.0,37433.66,172000.0,51.0,3.0,fiduciaria,13.08
797960,optima,38.0,masculino,casado,104459.0,7.0,85483.0,51007.0,34476.0,2.0,1.0,993839.52,90000.0,24.0,3.0,fiduciaria,21.86
493117,optima,29.0,femenino,divorciado,67739.0,24.0,626488.0,610280.0,16208.0,2.0,1.0,40135.19,78000.0,68.0,5.0,fiduciaria,12.59
127674,optima,32.0,femenino,casado,80257.0,4.0,186483.0,172791.0,13692.0,4.0,0.0,496425.87,384000.0,43.0,3.0,fiduciaria,17.66
169622,optima,50.0,masculino,soltero,90482.0,1.0,131426.0,77808.0,53618.0,2.0,2.0,9322.09,49000.0,27.0,3.0,autoliquidable,8.11
980903,optima,45.0,femenino,casado,58620.0,6.0,263305.0,247838.0,15467.0,3.0,1.0,471502.96,478000.0,40.0,3.0,fiduciaria,13.62
624684,optima,29.0,masculino,casado,139327.0,20.0,261154.0,260757.0,397.0,3.0,1.0,867622.89,70000.0,46.0,6.0,fiduciaria,22.68
234824,premier,56.0,femenino,divorciado,86489.0,0.0,1192562.0,600699.0,591863.0,3.0,1.0,71444.07,81000.0,271.0,2.0,hipotecaria,7.57
907095,premier,53.0,femenino,casado,90392.0,5.0,105648.0,17275.0,88373.0,2.0,2.0,630350.96,317000.0,51.0,2.0,fiduciaria,13.94
229586,privada,46.0,femenino,casado,130829.0,87.0,4053400.0,4050336.0,3064.0,2.0,1.0,482715.65,2661000.0,44.0,5.0,fiduciaria,8.95
771797,optima,37.0,masculino,divorciado,,89.0,1023479.0,1020661.0,2818.0,4.0,1.0,7464.59,765000.0,285.0,2.0,hipotecaria,6.94
106355,premier,33.0,masculino,casado,133919.0,28.0,1128909.0,1004889.0,124020.0,3.0,2.0,3008779.71,7204000.0,368.0,5.0,hipotecaria,6.55
539421,optima,27.0,masculino,divorciado,85189.0,1.0,357151.0,280453.0,76698.0,2.0,2.0,1550671.02,333000.0,72.0,5.0,fiduciaria,8.98
698453,optima,67.0,masculino,soltero,105954.0,50.0,27202.0,4879.0,22323.0,2.0,1.0,94576.99,386000.0,49.0,4.0,fiduciaria,14.76
187051,premier,52.0,femenino,casado,,12.0,102237.0,82407.0,19830.0,1.0,1.0,296326.98,368000.0,46.0,4.0,fiduciaria,16.15
333552,optima,43.0,masculino,soltero,,59.0,914027.0,757533.0,156494.0,2.0,1.0,533542.55,952000.0,227.0,3.0,hipotecaria,7.58
496409,premier,33.0,masculino,soltero,81114.0,7.0,229673.0,212290.0,17383.0,3.0,8.0,44673.64,452000.0,268.0,2.0,hipotecaria,5.96
323883,optima,42.0,femenino,divorciado,,7.0,8583.0,3798.0,4785.0,3.0,1.0,154237.32,152000.0,58.0,3.0,fiduciaria,20.18
710918,optima,47.0,masculino,divorciado,,13.0,1204637.0,1196955.0,7682.0,4.0,1.0,57275.37,762000.0,343.0,3.0,hipotecaria,6.79
686549,privada,57.0,femenino,casado,55424.0,10.0,2598823.0,436842.0,2161981.0,2.0,3.0,45866.37,149000.0,220.0,2.0,hipotecaria,7.09
115974,premier,42.0,masculino,soltero,115489.0,11.0,1946541.0,1773781.0,172760.0,2.0,0.0,154048.54,1856000.0,221.0,2.0,hipotecaria,7.28
593120,premier,63.0,masculino,divorciado,135717.0,417.0,639634.0,609002.0,30632.0,3.0,2.0,,1043000.0,257.0,3.0,hipotecaria,7.07
357048,optima,53.0,femenino,divorciado,64820.0,21.0,88910.0,71869.0,17041.0,3.0,3.0,,197000.0,71.0,3.0,fiduciaria,15.33
131400,premier,35.0,femenino,casado,,25.0,192748.0,182762.0,9986.0,3.0,2.0,,103000.0,54.0,4.0,fiduciaria,17.94
436343,optima,43.0,masculino,casado,36067.0,230.0,417717.0,368056.0,49661.0,1.0,1.0,1285888.35,1295000.0,270.0,3.0,hipotecaria,7.48
199778,optima,49.0,masculino,casado,335001.0,1.0,29545.0,4417.0,25128.0,6.0,1.0,1416134.94,184000.0,33.0,3.0,fiduciaria,18.21
393808,privada,60.0,femenino,casado,,28.0,7783661.0,2134240.0,5649421.0,2.0,3.0,277712.32,132000.0,39.0,2.0,autoliquidable,6.49
804061,premier,40.0,femenino,casado,92258.0,25.0,262094.0,260044.0,2050.0,2.0,2.0,213590.42,261000.0,63.0,3.0,fiduciaria,12.1
840151,optima,59.0,femenino,soltero,25640.0,1.0,1657486.0,1657476.0,10.0,1.0,0.0,,818000.0,240.0,4.0,fiduciaria_bienes_inmuebles,7.16
241666,optima,34.0,femenino,casado,107587.0,9.0,112483.0,83653.0,28830.0,2.0,0.0,,234000.0,61.0,4.0,fiduciaria,18.0
990822,premier,35.0,femenino,divorciado,84393.0,63.0,206028.0,150236.0,55792.0,3.0,1.0,584844.81,306000.0,79.0,4.0,fiduciaria,8.69
522362,optima,39.0,masculino,divorciado,26736.0,3.0,81861.0,71927.0,9934.0,2.0,2.0,33582.99,271000.0,63.0,2.0,fiduciaria,19.57
185011,premier,48.0,femenino,casado,94593.0,1.0,715714.0,609004.0,106710.0,2.0,2.0,,358000.0,67.0,3.0,fiduciaria,11.7
371937,premier,65.0,femenino,casado,87393.0,179.0,1209211.0,1032165.0,177046.0,9.0,3.0,49978.91,289000.0,205.0,4.0,hipotecaria,6.78
210805,optima,45.0,masculino,casado,330695.0,10.0,784177.0,712557.0,71620.0,2.0,1.0,61518.18,317000.0,63.0,5.0,fiduciaria,13.83
627945,optima,45.0,femenino,viudo,31258.0,5.0,1094260.0,1085304.0,8956.0,1.0,0.0,67696.25,1266000.0,266.0,2.0,fiduciaria_bienes_inmuebles,6.53
734873,optima,49.0,femenino,casado,30381.0,41.0,184774.0,170461.0,14313.0,2.0,1.0,485951.34,233000.0,51.0,5.0,fiduciaria,18.42
328561,premier,43.0,masculino,casado,84521.0,12.0,337062.0,137484.0,199578.0,5.0,1.0,1017143.94,263000.0,51.0,3.0,fiduciaria,15.66
111626,optima,41.0,femenino,casado,140359.0,12.0,1678953.0,1666605.0,12348.0,4.0,2.0,86932.17,265000.0,149.0,3.0,hipotecaria,7.06
407544,premier,47.0,masculino,divorciado,82778.0,27.0,1533285.0,1446107.0,87178.0,3.0,6.0,2379251.79,578000.0,159.0,4.0,hipotecaria,6.47
990111,premier,47.0,masculino,casado,78917.0,141.0,1741609.0,1507591.0,234018.0,3.0,4.0,273159.82,892000.0,269.0,3.0,hipotecaria,5.87
121446,optima,30.0,masculino,casado,49636.0,16.0,340703.0,316899.0,23804.0,1.0,4.0,,118000.0,12.0,3.0,autoliquidable,8.21
717423,optima,35.0,femenino,casado,65376.0,143.0,1394882.0,1388425.0,6457.0,2.0,4.0,60553.22,507000.0,148.0,2.0,hipotecaria,6.86
504002,optima,58.0,femenino,soltero,116411.0,7.0,89944.0,11452.0,78492.0,2.0,2.0,484666.69,309000.0,40.0,3.0,fiduciaria,16.99
157343,privada,50.0,masculino,casado,450217.0,0.0,9558018.0,8858417.0,699601.0,3.0,1.0,1600170.06,465000.0,281.0,2.0,hipotecaria,6.0
220553,optima,33.0,femenino,soltero,188395.0,1.0,396605.0,390439.0,6166.0,3.0,2.0,810838.93,350000.0,57.0,4.0,fiduciaria,23.89
482350,privada,65.0,femenino,casado,243138.0,11.0,2085282.0,1531210.0,554072.0,4.0,3.0,5538866.49,4584000.0,187.0,3.0,hipotecaria,6.54
682042,optima,63.0,masculino,casado,73452.0,15.0,188953.0,156439.0,32514.0,1.0,7.0,100389.7,17000.0,27.0,3.0,autoliquidable,6.09
886949,privada,53.0,masculino,divorciado,65466.0,14.0,2487659.0,1163693.0,1323966.0,5.0,2.0,8380297.87,187000.0,198.0,3.0,hipotecaria,6.49
196291,premier,36.0,masculino,casado,98537.0,50.0,2630556.0,2597518.0,33038.0,3.0,6.0,52051.96,581000.0,281.0,6.0,hipotecaria,6.07
531763,optima,46.0,femenino,soltero,77641.0,9.0,497462.0,476564.0,20898.0,4.0,2.0,311158.99,1071000.0,64.0,4.0,fiduciaria,12.83
677976,optima,33.0,femenino,soltero,,1.0,243866.0,220171.0,23695.0,1.0,1.0,426568.25,294000.0,53.0,4.0,fiduciaria,12.98
991542,optima,26.0,femenino,casado,111657.0,25.0,42266.0,35994.0,6272.0,3.0,3.0,1600619.89,1555000.0,54.0,4.0,fiduciaria,17.37
706990,premier,49.0,masculino,casado,100393.0,11.0,264546.0,102011.0,162535.0,4.0,2.0,,281000.0,53.0,3.0,fiduciaria,14.3
721875,optima,36.0,masculino,casado,,6.0,564352.0,559792.0,4560.0,2.0,1.0,864105.96,641000.0,326.0,3.0,hipotecaria,7.13
979549,optima,62.0,masculino,soltero,,19.0,63618.0,5406.0,58212.0,4.0,2.0,429438.26,82000.0,54.0,4.0,fiduciaria,19.92
981096,optima,41.0,masculino,soltero,306394.0,6.0,137356.0,101840.0,35516.0,3.0,1.0,21735.05,534000.0,36.0,3.0,fiduciaria,15.01
757950,optima,30.0,masculino,casado,60914.0,25.0,229724.0,182351.0,47373.0,2.0,2.0,298321.05,63000.0,55.0,3.0,fiduciaria_prendas,8.72
254795,optima,31.0,masculino,casado,39519.0,3.0,215528.0,183314.0,32214.0,3.0,1.0,143537.09,27000.0,20.0,5.0,fiduciaria,20.18
187415,premier,53.0,masculino,casado,93592.0,67.0,161402.0,148139.0,13263.0,4.0,5.0,452356.82,454000.0,71.0,3.0,fiduciaria,8.47
249128,premier,55.0,femenino,casado,81826.0,63.0,233646.0,159428.0,74218.0,4.0,5.0,83864.28,1084000.0,267.0,4.0,hipotecaria,6.96
915476,optima,43.0,masculino,casado,,26.0,726026.0,712691.0,13335.0,2.0,0.0,2493746.51,151000.0,59.0,3.0,fiduciaria_prendas,8.72
255726,optima,32.0,femenino,casado,101727.0,0.0,135768.0,124365.0,11403.0,3.0,1.0,663981.25,459000.0,40.0,2.0,fiduciaria,14.3
799040,optima,37.0,masculino,divorciado,140523.0,2.0,341185.0,340866.0,319.0,1.0,3.0,419938.11,57000.0,90.0,3.0,prendas,8.81
375548,optima,23.0,femenino,casado,89252.0,117.0,44272.0,19589.0,24683.0,3.0,3.0,524082.71,265000.0,55.0,5.0,fiduciaria,13.56
273570,premier,39.0,femenino,divorciado,135212.0,0.0,1015225.0,954680.0,60545.0,2.0,3.0,,1698000.0,206.0,2.0,hipotecaria,6.15
178195,privada,61.0,femenino,casado,169573.0,1.0,2292912.0,2292709.0,203.0,3.0,2.0,182283.45,158000.0,43.0,4.0,fiduciaria,10.65
587384,optima,37.0,femenino,casado,102900.0,22.0,72438.0,56085.0,16353.0,4.0,2.0,753151.17,77000.0,48.0,3.0,fiduciaria,16.55
954703,premier,40.0,femenino,casado,105474.0,377.0,884356.0,860279.0,24077.0,2.0,3.0,1707023.79,872000.0,224.0,4.0,hipotecaria,6.83
708444,premier,51.0,masculino,casado,101040.0,947.0,2728349.0,2272457.0,455892.0,3.0,1.0,39523.71,431000.0,187.0,2.0,hipotecaria,7.05
778171,optima,44.0,masculino,casado,59984.0,38.0,302868.0,272553.0,30315.0,2.0,0.0,527427.67,141000.0,58.0,6.0,fiduciaria,15.89
488256,optima,35.0,femenino,viudo,46488.0,22.0,1225227.0,1223264.0,1963.0,2.0,2.0,390144.53,239000.0,69.0,4.0,fiduciaria,12.02
500700,optima,50.0,femenino,casado,48920.0,16.0,51036.0,38855.0,12181.0,2.0,1.0,971682.96,156000.0,47.0,3.0,fiduciaria,17.62
785582,optima,46.0,femenino,divorciado,75413.0,6.0,327145.0,310836.0,16309.0,5.0,1.0,607952.35,262000.0,45.0,4.0,fiduciaria,13.56
337996,optima,27.0,femenino,casado,65003.0,50.0,442947.0,307325.0,135622.0,3.0,1.0,1020211.78,250000.0,57.0,5.0,fiduciaria,13.81
282205,optima,31.0,masculino,soltero,182910.0,6.0,162220.0,148893.0,13327.0,5.0,1.0,248318.14,186000.0,78.0,4.0,fiduciaria,9.69
738314,premier,51.0,femenino,casado,96750.0,1.0,576550.0,552416.0,24134.0,2.0,3.0,327748.12,857000.0,46.0,4.0,fiduciaria,12.19
415630,optima,34.0,femenino,casado,42474.0,16.0,914813.0,910111.0,4702.0,1.0,0.0,2132435.41,66000.0,73.0,3.0,prendas,9.18
455752,optima,51.0,femenino,casado,61797.0,108.0,357793.0,337518.0,20275.0,3.0,1.0,342444.34,1521000.0,270.0,3.0,hipotecaria,7.64
457870,premier,31.0,masculino,casado,99046.0,1.0,1156808.0,990208.0,166600.0,3.0,1.0,1574902.19,301000.0,68.0,4.0,fiduciaria,12.61
178358,optima,42.0,masculino,soltero,46438.0,16.0,2025080.0,1679321.0,345759.0,1.0,2.0,,54000.0,8.0,5.0,autoliquidable,8.14
944554,premier,46.0,masculino,casado,105453.0,35.0,16905.0,16484.0,421.0,3.0,0.0,602816.68,448000.0,58.0,3.0,fiduciaria,13.78
202007,optima,57.0,masculino,casado,192795.0,5.0,122321.0,113624.0,8697.0,2.0,2.0,100538.83,186000.0,57.0,5.0,fiduciaria,16.78
101741,optima,51.0,femenino,soltero,32661.0,4.0,997218.0,982998.0,14220.0,3.0,3.0,1938930.21,255000.0,51.0,4.0,fiduciaria,14.13
772932,privada,62.0,masculino,casado,187168.0,7.0,677871.0,628929.0,48942.0,2.0,2.0,43143.47,1007000.0,62.0,3.0,fiduciaria,11.36
147180,premier,46.0,masculino,casado,131211.0,4.0,2110451.0,2097039.0,13412.0,2.0,2.0,593324.28,666000.0,291.0,3.0,hipotecaria,6.97
185409,premier,49.0,masculino,soltero,97125.0,12.0,152815.0,79555.0,73260.0,4.0,1.0,757468.71,1370000.0,71.0,2.0,fiduciaria,9.3
261162,premier,34.0,femenino,divorciado,84988.0,10.0,174893.0,156358.0,18535.0,3.0,2.0,450119.59,440000.0,22.0,2.0,fiduciaria,15.42
158781,premier,42.0,femenino,viudo,80337.0,7.0,1252840.0,776658.0,476182.0,5.0,2.0,702116.27,321000.0,34.0,4.0,fiduciaria,14.84
538271,optima,38.0,masculino,casado,,9.0,215440.0,210127.0,5313.0,3.0,0.0,1836235.04,178000.0,59.0,2.0,fiduciaria_prendas,8.35
783689,premier,49.0,femenino,casado,,1.0,1350551.0,1269570.0,80981.0,2.0,1.0,455709.36,998000.0,187.0,2.0,hipotecaria,6.23
205952,privada,54.0,femenino,casado,,36.0,5121596.0,68886.0,5052710.0,6.0,3.0,960116.76,216000.0,16.0,2.0,autoliquidable,9.11
417906,optima,34.0,masculino,soltero,104506.0,20.0,510969.0,475677.0,35292.0,1.0,2.0,84390.79,88000.0,45.0,5.0,fiduciaria,13.84
766815,premier,66.0,masculino,viudo,,5.0,156126.0,72226.0,83900.0,4.0,2.0,539408.17,168000.0,64.0,4.0,fiduciaria,14.11
829053,optima,44.0,masculino,divorciado,,6.0,1639431.0,1637846.0,1585.0,1.0,1.0,358931.76,703000.0,247.0,4.0,hipotecaria,7.51
702142,optima,35.0,femenino,divorciado,33497.0,14.0,124223.0,121322.0,2901.0,1.0,2.0,27217.87,271000.0,53.0,3.0,prendas,8.4
364846,optima,31.0,masculino,viudo,,39.0,507057.0,500006.0,7051.0,3.0,1.0,19211.28,69000.0,49.0,5.0,fiduciaria,14.54
778476,optima,49.0,masculino,casado,76868.0,5.0,40342.0,30342.0,10000.0,1.0,0.0,757837.85,242000.0,88.0,2.0,fiduciaria_prendas,9.88
724897,optima,40.0,masculino,soltero,53856.0,9.0,1275104.0,1259142.0,15962.0,2.0,2.0,7740620.29,1418000.0,328.0,3.0,hipotecaria,7.01
187127,optima,61.0,masculino,divorciado,,27.0,110455.0,89835.0,20620.0,1.0,1.0,247345.98,83000.0,75.0,3.0,fiduciaria_prendas,8.58
930244,privada,52.0,masculino,casado,82080.0,7.0,2889313.0,181811.0,2707502.0,4.0,5.0,408956.11,208000.0,22.0,2.0,autoliquidable,8.96
483721,premier,40.0,masculino,casado,88550.0,1.0,241750.0,87157.0,154593.0,1.0,2.0,7975.19,170000.0,54.0,2.0,prendas,7.58
789446,optima,56.0,masculino,casado,72493.0,49.0,764044.0,764042.0,2.0,1.0,0.0,511050.93,1020000.0,249.0,3.0,fiduciaria_bienes_inmuebles,7.81
